,0.1,0.3,0.5,0.7,0.9
0,0.9732999801635742,0.9671000242233276,0.9595999717712402,0.8015000224113464,0.11349999904632568
1,0.9754999876022339,0.9710999727249146,0.9556999802589417,0.8080999851226807,0.11349999904632568
2,0.9760000109672546,0.970300018787384,0.9563000202178955,0.7166000008583069,0.11349999904632568
3,0.9718000292778015,0.9704999923706055,0.9585000276565552,0.6743000149726868,0.11349999904632568
4,0.9753999710083008,0.9696000218391418,0.9569000005722046,0.7063000202178955,0.11349999904632568
5,0.9735000133514404,0.9695000052452087,0.9556000232696533,0.7483000159263611,0.11349999904632568
6,0.9732000231742859,0.9696999788284302,0.9595000147819519,0.7152000069618225,0.11349999904632568
7,0.9745000004768372,0.9697999954223633,0.9577000141143799,0.6955000162124634,0.11349999904632568
8,0.9760000109672546,0.9714000225067139,0.9538000226020813,0.7049000263214111,0.11349999904632568
9,0.9739000201225281,0.9664000272750854,0.957099974155426,0.8546000123023987,0.11349999904632568
10,0.9765999913215637,0.9696999788284302,0.9571999907493591,0.7035999894142151,0.11349999904632568
11,0.9757999777793884,0.9684000015258789,0.9556999802589417,0.7042999863624573,0.11349999904632568
12,0.9739999771118164,0.9710999727249146,0.9545000195503235,0.7580000162124634,0.11349999904632568
13,0.9758999943733215,0.9710999727249146,0.9544000029563904,0.8202999830245972,0.11349999904632568
14,0.9739999771118164,0.9667999744415283,0.9556000232696533,0.7932000160217285,0.11349999904632568
15,0.9700000286102295,0.9697999954223633,0.9562000036239624,0.6784999966621399,0.11349999904632568
16,0.9746999740600586,0.9717000126838684,0.9585000276565552,0.6527000069618225,0.11349999904632568
17,0.9749000072479248,0.9688000082969666,0.9560999870300293,0.7092000246047974,0.11349999904632568
18,0.9739999771118164,0.9702000021934509,0.9549000263214111,0.8245000243186951,0.11349999904632568
19,0.9746999740600586,0.9693999886512756,0.9575999975204468,0.670799970626831,0.11349999904632568
20,0.9754999876022339,0.9699000120162964,0.9552000164985657,0.7426999807357788,0.11349999904632568
21,0.9746000170707703,0.9718000292778015,0.9553999900817871,0.7254999876022339,0.11349999904632568
22,0.9739999771118164,0.9686999917030334,0.9599999785423279,0.6693999767303467,0.11349999904632568
23,0.9747999906539917,0.9692000150680542,0.9544000029563904,0.670799970626831,0.11349999904632568
24,0.9700999855995178,0.9682999849319458,0.9542999863624573,0.6728000044822693,0.11349999904632568
