,0.1,0.3,0.5,0.7,0.9
0,0.09429650008678436,0.11783494800329208,0.16342903673648834,0.6591436266899109,2.301147937774658
1,0.08324029296636581,0.10959292948246002,0.17529059946537018,0.6925864219665527,2.301121950149536
2,0.08319249749183655,0.10448599606752396,0.17460736632347107,0.8646205067634583,2.3011274337768555
3,0.09251749515533447,0.11137393862009048,0.16548514366149902,0.7902678847312927,2.3010993003845215
4,0.08608750253915787,0.1097368523478508,0.17366324365139008,0.7572705745697021,2.30120587348938
5,0.08824128657579422,0.11276354640722275,0.1743636131286621,0.7299128174781799,2.301088571548462
6,0.09096235781908035,0.1150796115398407,0.1563854068517685,0.7896643280982971,2.3012118339538574
7,0.09161006659269333,0.11376500129699707,0.16798943281173706,0.8620358109474182,2.3009910583496094
8,0.08523181825876236,0.10270361602306366,0.18124906718730927,0.7529236078262329,2.301067590713501
9,0.08754009753465652,0.12541940808296204,0.16416171193122864,0.625734806060791,2.301030397415161
10,0.08119485527276993,0.11341027915477753,0.16710370779037476,0.8501853346824646,2.3010377883911133
11,0.08957618474960327,0.11164754629135132,0.16972409188747406,0.8890290856361389,2.3011348247528076
12,0.09083886444568634,0.09897423535585403,0.16782532632350922,0.8049598336219788,2.3011746406555176
13,0.08022337406873703,0.1118987575173378,0.16820065677165985,0.6178194284439087,2.301170825958252
14,0.08873255550861359,0.11798843741416931,0.17788320779800415,0.6735956072807312,2.3011739253997803
15,0.09757626801729202,0.10703747719526291,0.16915349662303925,0.8301714062690735,2.301023244857788
16,0.08478166162967682,0.1049424335360527,0.16338692605495453,0.887826144695282,2.30104398727417
17,0.08656538277864456,0.1117367222905159,0.173617884516716,0.7887779474258423,2.30100417137146
18,0.08815772086381912,0.10944817960262299,0.1678876429796219,0.6334414482116699,2.301072359085083
19,0.08864632993936539,0.10937748104333878,0.16674059629440308,0.8481791019439697,2.3010683059692383
20,0.08619923144578934,0.11065853387117386,0.17139951884746552,0.8482794165611267,2.301149845123291
21,0.09057875722646713,0.10346437990665436,0.16946980357170105,0.8061494827270508,2.2858176231384277
22,0.09337690472602844,0.11091173440217972,0.15716661512851715,0.8793820142745972,2.301082134246826
23,0.0865931436419487,0.11191464960575104,0.18122324347496033,0.852360725402832,2.290217876434326
24,0.10192188620567322,0.11311910301446915,0.17436321079730988,0.7738227248191833,2.3010129928588867
