,0.1,0.3,0.5,0.7,0.9
0,0.869700014591217,0.8561999797821045,0.8007000088691711,0.5566999912261963,0.10199999809265137
1,0.8741999864578247,0.8511000275611877,0.8307999968528748,0.6064000129699707,0.1518000066280365
2,0.8708999752998352,0.8519999980926514,0.8047999739646912,0.6870999932289124,0.10000000149011612
3,0.8700000047683716,0.8586999773979187,0.8044000267982483,0.4480000138282776,0.10000000149011612
4,0.862500011920929,0.857200026512146,0.803600013256073,0.5396000146865845,0.10180000215768814
5,0.8716999888420105,0.857699990272522,0.8192999958992004,0.5440000295639038,0.1282999962568283
6,0.8654000163078308,0.8582000136375427,0.829200029373169,0.44589999318122864,0.10019999742507935
7,0.8633000254631042,0.857699990272522,0.8070999979972839,0.4530999958515167,0.10050000250339508
8,0.8675000071525574,0.8592000007629395,0.8119999766349792,0.4523000121116638,0.10000000149011612
9,0.8629000186920166,0.8568999767303467,0.7989000082015991,0.652899980545044,0.1501999944448471
10,0.8664000034332275,0.8568999767303467,0.8047000169754028,0.6169999837875366,0.10239999741315842
11,0.8712999820709229,0.8532000184059143,0.7440000176429749,0.5659000277519226,0.14259999990463257
12,0.8702999949455261,0.8479999899864197,0.8230000138282776,0.6633999943733215,0.1120000034570694
13,0.868399977684021,0.8580999970436096,0.830299973487854,0.5325999855995178,0.1339000016450882
14,0.8662999868392944,0.8432999849319458,0.8197000026702881,0.5501000285148621,0.14640000462532043
15,0.8712999820709229,0.8521999716758728,0.8205000162124634,0.5651999711990356,0.10000000149011612
16,0.8669000267982483,0.8554999828338623,0.8004000186920166,0.5392000079154968,0.10899999737739563
17,0.8646000027656555,0.8547999858856201,0.7922999858856201,0.46790000796318054,0.11540000140666962
18,0.8644999861717224,0.8589000105857849,0.8198999762535095,0.54830002784729,0.10000000149011612
19,0.8589000105857849,0.8565000295639038,0.8011999726295471,0.6173999905586243,0.10000000149011612
20,0.8632000088691711,0.854200005531311,0.8271999955177307,0.6620000004768372,0.13699999451637268
21,0.8702999949455261,0.848800003528595,0.820900022983551,0.45019999146461487,0.10000000149011612
22,0.8575000166893005,0.8587999939918518,0.8007000088691711,0.4869000017642975,0.10000000149011612
23,0.8694000244140625,0.8582000136375427,0.7670000195503235,0.6083999872207642,0.1006999984383583
24,0.8726000189781189,0.8568000197410583,0.8230000138282776,0.5530999898910522,0.10320000350475311
