,0.1,0.3,0.5,0.7,0.9
0,0.9761999845504761,0.9739999771118164,0.9725000262260437,0.9585999846458435,0.9308000206947327
1,0.9760000109672546,0.9747999906539917,0.9710000157356262,0.9616000056266785,0.9293000102043152
2,0.9771000146865845,0.9747999906539917,0.9718999862670898,0.9610000252723694,0.9333999752998352
3,0.9740999937057495,0.9743000268936157,0.9710000157356262,0.9596999883651733,0.9297000169754028
4,0.9754999876022339,0.9750999808311462,0.9715999960899353,0.9611999988555908,0.9241999983787537
5,0.9763000011444092,0.9742000102996826,0.9703999757766724,0.9595999717712402,0.9279000163078308
6,0.9767000079154968,0.9753000140190125,0.9704999923706055,0.9578999876976013,0.9301999807357788
7,0.9767000079154968,0.9728999733924866,0.9713000059127808,0.9587000012397766,0.9293000102043152
8,0.9763000011444092,0.9743000268936157,0.97079998254776,0.9617999792098999,0.9244999885559082
9,0.9775000214576721,0.975600004196167,0.9704999923706055,0.9603999853134155,0.9308000206947327
10,0.9764000177383423,0.9758999943733215,0.9707000255584717,0.9617000222206116,0.9300000071525574
11,0.9757000207901001,0.973800003528595,0.9714999794960022,0.9617000222206116,0.9298999905586243
12,0.9771000146865845,0.9761999845504761,0.9714999794960022,0.9621999859809875,0.9290000200271606
13,0.977400004863739,0.9751999974250793,0.9702000021934509,0.9599000215530396,0.9283999800682068
14,0.9750000238418579,0.9767000079154968,0.9717000126838684,0.9624000191688538,0.9283999800682068
15,0.9771999716758728,0.9747999906539917,0.9718999862670898,0.9602000117301941,0.930400013923645
16,0.977400004863739,0.9743000268936157,0.972100019454956,0.9621999859809875,0.9308000206947327
17,0.9750000238418579,0.9722999930381775,0.9714000225067139,0.9592000246047974,0.9322999715805054
18,0.9710000157356262,0.9767000079154968,0.9700000286102295,0.960099995136261,0.9300000071525574
19,0.9769999980926514,0.9764000177383423,0.9710000157356262,0.9595000147819519,0.9265000224113464
20,0.9775000214576721,0.973800003528595,0.9724000096321106,0.9609000086784363,0.9265999794006348
21,0.9771000146865845,0.9757000207901001,0.9689000248908997,0.9605000019073486,0.9277999997138977
22,0.9772999882698059,0.9739000201225281,0.9689000248908997,0.9609000086784363,0.930899977684021
23,0.974399983882904,0.9761000275611877,0.9700000286102295,0.9628999829292297,0.9300000071525574
24,0.9745000004768372,0.9765999913215637,0.9718999862670898,0.9613000154495239,0.9322999715805054
