,0.1,0.3,0.5,0.7,0.9
0,0.35829442739486694,0.38585883378982544,0.3869854807853699,0.42923370003700256,0.6196599006652832
1,0.3602011501789093,0.36572009325027466,0.3839409351348877,0.43285244703292847,0.6168705224990845
2,0.3534316122531891,0.3704492449760437,0.38568124175071716,0.4120417833328247,0.6330985426902771
3,0.35501158237457275,0.36371442675590515,0.3954015076160431,0.4207165539264679,0.6188958287239075
4,0.34503886103630066,0.3643909990787506,0.38483482599258423,0.41999146342277527,0.6073604226112366
5,0.353481650352478,0.37100428342819214,0.39324310421943665,0.4253879487514496,0.5844223499298096
6,0.3771398663520813,0.3603568971157074,0.4063540995121002,0.43334096670150757,0.6006138920783997
7,0.35650816559791565,0.362774133682251,0.3887624144554138,0.41775786876678467,0.609224259853363
8,0.36673504114151,0.36887043714523315,0.3918108344078064,0.42037123441696167,0.6127650141716003
9,0.3555605113506317,0.3627321422100067,0.38724005222320557,0.42501431703567505,0.5937743186950684
10,0.36503806710243225,0.3797764480113983,0.3938548266887665,0.42320311069488525,0.6334262490272522
11,0.3562684953212738,0.3611772358417511,0.3882215917110443,0.42159515619277954,0.6141805052757263
12,0.35299256443977356,0.3725847899913788,0.3806273341178894,0.43494483828544617,0.6169310808181763
13,0.4048060178756714,0.3706896901130676,0.37642359733581543,0.42791256308555603,0.6086357831954956
14,0.35780850052833557,0.35925570130348206,0.3832288682460785,0.41829174757003784,0.5958964824676514
15,0.35572129487991333,0.36776024103164673,0.3966078758239746,0.4165702760219574,0.6192801594734192
16,0.3551097810268402,0.36721351742744446,0.3858398199081421,0.4224048852920532,0.6203888058662415
17,0.35213011503219604,0.3713880479335785,0.38903671503067017,0.4244650900363922,0.6280162334442139
18,0.35302573442459106,0.35898861289024353,0.38907772302627563,0.41830453276634216,0.5994331240653992
19,0.3661957383155823,0.37159115076065063,0.3805218040943146,0.4300791919231415,0.6098909974098206
20,0.38516202569007874,0.3774726688861847,0.37983575463294983,0.4166950285434723,0.5962111353874207
21,0.3676077425479889,0.36306312680244446,0.3865131735801697,0.4238950312137604,0.6144448518753052
22,0.35464465618133545,0.36326903104782104,0.4082901179790497,0.4201511740684509,0.6136178970336914
23,0.3572598397731781,0.36738380789756775,0.3882002830505371,0.4233880341053009,0.603217601776123
24,0.3603562116622925,0.37606677412986755,0.39207154512405396,0.4277893006801605,0.6033107042312622
