,8,4,3,2,1
count,20.0,20.0,20.0,20.0,20.0
mean,0.9726350098848343,0.9732999980449677,0.9737349957227707,0.9742249965667724,0.9750699937343598
std,0.0004522165696114334,0.0007705139595716423,0.0009767184186532207,0.0009267254410785411,0.0006432611289413473
min,0.9724000096321106,0.9722999930381776,0.9722999930381776,0.9728000164031982,0.973900020122528
25%,0.9724000096321106,0.9728249758481979,0.9728999733924866,0.9735749810934067,0.9745750129222871
50%,0.9724000096321106,0.9731999933719635,0.973699986934662,0.9738999903202057,0.9750999808311462
75%,0.972550019621849,0.9737249910831453,0.9745000004768372,0.9749500006437302,0.975600004196167
max,0.973900020122528,0.975000023841858,0.9760000109672546,0.9761000275611876,0.976199984550476
