,1,8,32,256,1024
0,0.10000000149011612,0.6875,0.7275000214576721,0.5644999742507935,0.5913000106811523
1,0.5503000020980835,0.6996999979019165,0.7297000288963318,0.6510000228881836,0.5842999815940857
2,0.10000000149011612,0.6953999996185303,0.7127000093460083,0.5924000144004822,0.5824999809265137
3,0.10000000149011612,0.6798999905586243,0.7332000136375427,0.6137999892234802,0.5648000240325928
4,0.10000000149011612,0.6855999827384949,0.7239000201225281,0.29249998927116394,0.5853999853134155
5,0.10000000149011612,0.7019000053405762,0.7049999833106995,0.6243000030517578,0.5820000171661377
6,0.10000000149011612,0.6855000257492065,0.7105000019073486,0.5691999793052673,0.5674999952316284
7,0.10000000149011612,0.7041000127792358,0.7200000286102295,0.659500002861023,0.5720000267028809
8,0.10000000149011612,0.7096999883651733,0.7067000269889832,0.5709999799728394,0.567300021648407
9,0.10000000149011612,0.6930000185966492,0.7214999794960022,0.6151000261306763,0.597000002861023
10,0.10000000149011612,0.7045999765396118,0.7364000082015991,0.6251999735832214,0.5723999738693237
11,0.5383999943733215,0.6909000277519226,0.7222999930381775,0.6164000034332275,0.5605999827384949
12,0.10000000149011612,0.678600013256073,0.7254999876022339,0.6571999788284302,0.5690000057220459
13,0.10000000149011612,0.6460999846458435,0.7347999811172485,0.657800018787384,0.5665000081062317
14,0.10000000149011612,0.661300003528595,0.7239999771118164,0.3255999982357025,0.5419999957084656
