,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
8,0.35881900787353516,0.35069215297698975,0.35120245814323425,0.349060595035553,0.3551715612411499,0.3570162057876587,0.35552963614463806,0.36253121495246887,0.34872257709503174,0.36253121495246887,0.3597981631755829,0.3552718162536621,0.35084789991378784,0.35555538535118103,0.3544157147407532,0.3530842959880829,0.3523198962211609,0.3526066541671753,0.3466242551803589,0.35249900817871094
4,0.34840041399002075,0.34973058104515076,0.35618966817855835,0.3436003029346466,0.33858785033226013,0.34167295694351196,0.34877127408981323,0.34942713379859924,0.3477439880371094,0.3433985710144043,0.3392055034637451,0.3497067987918854,0.35314393043518066,0.3402310311794281,0.3552670180797577,0.33276018500328064,0.3431401252746582,0.3455110192298889,0.33969905972480774,0.34764593839645386
3,0.3492499887943268,0.35266169905662537,0.3484611511230469,0.34432774782180786,0.35670822858810425,0.3458445072174072,0.33861950039863586,0.34126633405685425,0.34411585330963135,0.345401406288147,0.3482098877429962,0.3487085998058319,0.356931209564209,0.3475537896156311,0.3418658673763275,0.3360649347305298,0.35413116216659546,0.3547396957874298,0.34648460149765015,0.355917751789093
2,0.33297204971313477,0.33715271949768066,0.35474175214767456,0.355368047952652,0.3327251374721527,0.33685654401779175,0.35042157769203186,0.3538757264614105,0.3339676856994629,0.3341679573059082,0.34575405716896057,0.33892154693603516,0.3397199809551239,0.34985777735710144,0.3466997444629669,0.33945611119270325,0.3462063670158386,0.3431471884250641,0.3412141501903534,0.33615970611572266
1,0.33907178044319153,0.3425682783126831,0.3441082537174225,0.3492373824119568,0.35025542974472046,0.34219905734062195,0.35630202293395996,0.33794647455215454,0.35161566734313965,0.3380794823169708,0.3565451204776764,0.34020355343818665,0.35048457980155945,0.35218149423599243,0.34120607376098633,0.3538455665111542,0.35718366503715515,0.32645830512046814,0.3512663245201111,0.3458121716976166
