,Before Pruning,After Pruning
0,0.9110000133514404,0.9138000011444092
1,0.9111999869346619,0.9139999747276306
2,0.9093999862670898,0.9142000079154968
3,0.9071999788284302,0.9111999869346619
4,0.9132999777793884,0.9136000275611877
5,0.9143000245094299,0.9147999882698059
6,0.9093000292778015,0.9110000133514404
7,0.9142000079154968,0.9132000207901001
8,0.9120000004768372,0.9133999943733215
9,0.916100025177002,0.916100025177002
