,1,8,32,256,1024
0,0.17438925802707672,0.03411756455898285,0.03530791029334068,0.025915682315826416,0.03226534277200699
1,0.08427957445383072,0.0328386127948761,0.034413356333971024,0.033567000180482864,0.03400453180074692
2,0.05863013491034508,0.044244010001420975,0.041446369141340256,0.02515537478029728,0.03690582886338234
3,0.08832870423793793,0.07604850828647614,0.024723436683416367,0.039521463215351105,0.03345217555761337
4,0.10909445583820343,0.04186396300792694,0.042371250689029694,0.030416948720812798,0.036751192063093185
5,0.09787475317716599,0.04077520594000816,0.0323655866086483,0.024631857872009277,0.035454265773296356
6,0.10793465375900269,0.03880096971988678,0.03741355612874031,0.03202429041266441,0.03443526476621628
7,0.13638149201869965,0.06551691144704819,0.03883771225810051,0.04162200912833214,0.03020375408232212
8,0.07969913631677628,0.05032559856772423,0.031874340027570724,0.033528998494148254,0.040555015206336975
9,0.10444539785385132,0.03284220024943352,0.04333525523543358,0.031001733615994453,0.04214229807257652
10,0.07041078805923462,0.043259214609861374,0.02752792276442051,0.027570132166147232,0.0338510200381279
11,0.08380263298749924,0.05431988090276718,0.049397941678762436,0.027157999575138092,0.03679833933711052
12,0.12486110627651215,0.05863456428050995,0.03236611932516098,0.03824329748749733,0.037623319774866104
13,0.09206291288137436,0.05085058882832527,0.05274917557835579,0.033879753202199936,0.037222523242235184
14,0.1085391566157341,0.034746646881103516,0.05472874641418457,0.02703184261918068,0.03828779608011246
