,Exhaustive,Greedy (-1e-2 cutoff),Greedy (-1e-3 cutoff)
0,2618.2024993896484,931.6339988708496,911.024998664856
1,2781.877999305725,838.7284986972809,805.0680003166199
2,2440.8820295333862,883.3720002174377,836.6909997463226
3,2589.1984148025513,1011.2379975318909,989.7261052131653
4,2644.879963874817,1043.289499759674,991.9670014381409
