,0,1,2,3,4,5,6,7,8,9
0,0.9877551020408163,0.9955947136563876,0.9883720930232558,0.996039603960396,0.9887983706720977,0.9955156950672646,0.9916492693110647,0.9892996108949417,0.9702258726899384,0.9900891972249752
1,0.9959183673469387,0.9973568281938326,0.9844961240310077,0.9910891089108911,0.9969450101832994,0.9932735426008968,0.9864300626304802,0.9912451361867705,0.9938398357289527,0.981169474727453
2,0.9918367346938776,0.9964757709251101,0.9951550387596899,0.994059405940594,0.9816700610997964,0.9943946188340808,0.9926931106471816,0.9892996108949417,0.9897330595482546,0.9851337958374629
3,0.9989795918367347,0.9920704845814978,0.9912790697674418,0.994059405940594,0.9979633401221996,0.9955156950672646,0.9676409185803758,0.9892996108949417,0.9702258726899384,0.9732408325074331
4,0.9938775510204082,0.9982378854625551,0.9941860465116279,0.995049504950495,0.9959266802443992,0.9932735426008968,0.9926931106471816,0.9883268482490273,0.9958932238193019,0.9722497522299306
5,0.9734693877551021,0.9938325991189427,0.9961240310077519,0.994059405940594,0.9725050916496945,0.9786995515695067,0.9937369519832986,0.9922178988326849,0.9938398357289527,0.9871159563924677
6,0.9918367346938776,0.9973568281938326,0.9757751937984496,0.9762376237623762,0.9908350305498982,0.9943946188340808,0.9916492693110647,0.9815175097276264,1.0,0.9831516352824579
7,0.996938775510204,0.9973568281938326,0.9883720930232558,0.994059405940594,0.9867617107942973,0.9786995515695067,0.9926931106471816,0.9922178988326849,0.9948665297741273,0.9910802775024777
8,0.9918367346938776,0.9991189427312775,0.9951550387596899,0.9930693069306931,0.9877800407331976,0.9977578475336323,0.9498956158663883,0.9873540856031129,0.9774127310061602,0.9871159563924677
9,0.9979591836734694,0.9955947136563876,0.998062015503876,0.9910891089108911,0.9969450101832994,0.9966367713004485,0.9895615866388309,0.9834630350194552,0.9887063655030801,0.979187314172448
