,0
0,0.002200007438659668
1,0.000500023365020752
2,0.001399993896484375
3,0.001900017261505127
4,0.00020003318786621094
5,0.001399993896484375
6,0.0023999810218811035
7,0.003399968147277832
8,0.0029999613761901855
9,0.001399993896484375
10,0.001900017261505127
11,0.003500044345855713
12,0.001900017261505127
13,0.0015000104904174805
14,0.000800013542175293
15,-0.00019997358322143555
16,0.0003000497817993164
17,0.0015000104904174805
18,0.001399993896484375
19,9.995698928833008e-05
