,1,8,32,256,1024
0,0.8712999820709229,0.9064000248908997,0.9089000225067139,0.8888000249862671,0.873199999332428
1,0.8709999918937683,0.8974999785423279,0.9124000072479248,0.9010999798774719,0.8726000189781189
2,0.8734999895095825,0.909500002861023,0.916100025177002,0.9003999829292297,0.8676999807357788
3,0.8691999912261963,0.9136000275611877,0.9034000039100647,0.8974999785423279,0.8737999796867371
4,0.8611000180244446,0.9052000045776367,0.9157000184059143,0.8970000147819519,0.870199978351593
5,0.8592000007629395,0.9036999940872192,0.9106000065803528,0.8971999883651733,0.8694000244140625
6,0.8733999729156494,0.9083999991416931,0.9126999974250793,0.8924999833106995,0.8779000043869019
7,0.8701000213623047,0.9104999899864197,0.9121000170707703,0.8960000276565552,0.8658999800682068
8,0.871399998664856,0.9003999829292297,0.9093999862670898,0.9067999720573425,0.8705999851226807
9,0.8501999974250793,0.9079999923706055,0.9128999710083008,0.8962000012397766,0.882099986076355
10,0.8668000102043152,0.9083999991416931,0.9135000109672546,0.8931999802589417,0.8708999752998352
11,0.8682000041007996,0.911899983882904,0.9172000288963318,0.9035000205039978,0.8744999766349792
12,0.8795999884605408,0.9017000198364258,0.9061999917030334,0.8930000066757202,0.863099992275238
13,0.8618000149726868,0.9046000242233276,0.9082000255584717,0.9041000008583069,0.866100013256073
14,0.8636999726295471,0.9078999757766724,0.9110000133514404,0.8967999815940857,0.8747000098228455
