,0
0,-0.002610117197036743
1,-0.0009141862392425537
2,-0.0019339919090270996
3,-0.005863010883331299
4,-0.0009643808007240295
5,-0.009835593402385712
6,-0.006641671061515808
7,-0.008278876543045044
8,-0.011152252554893494
9,-0.0026616156101226807
10,-0.004818804562091827
11,-0.0085364431142807
12,-0.009012214839458466
13,-0.008018262684345245
14,-0.0037167370319366455
15,-0.002159416675567627
16,-0.0008763596415519714
17,-0.0032855719327926636
18,-0.008067891001701355
19,-0.0013016387820243835
