,Before Pruning,After Pruning
0,0.03622857481241226,0.0294568482786417
1,0.03155981004238129,0.031005380675196648
2,0.03341928496956825,0.02803264744579792
3,0.04370543360710144,0.03222428262233734
4,0.026948388665914536,0.02811945229768753
5,0.05090365931391716,0.03139490261673927
6,0.040935173630714417,0.03320945054292679
7,0.03179124370217323,0.031691428273916245
8,0.05101035162806511,0.02904503419995308
9,0.030632812529802322,0.02751384861767292
