,1,1,1,8,8,8,32,32,32,256,256,256,1024,1024,1024
,Zero Nodes,Worse Nodes,Important Nodes,Zero Nodes,Worse Nodes,Important Nodes,Zero Nodes,Worse Nodes,Important Nodes,Zero Nodes,Worse Nodes,Important Nodes,Zero Nodes,Worse Nodes,Important Nodes
0,64.0,0.0,0.0,23.0,4.0,37.0,6.0,12.0,46.0,1.0,26.0,37.0,0.0,13.0,51.0
1,45.0,3.0,16.0,22.0,14.0,28.0,11.0,10.0,43.0,1.0,18.0,45.0,3.0,18.0,43.0
2,64.0,0.0,0.0,20.0,8.0,36.0,16.0,14.0,34.0,4.0,24.0,36.0,0.0,14.0,50.0
3,64.0,0.0,0.0,19.0,4.0,41.0,5.0,10.0,49.0,2.0,25.0,37.0,1.0,18.0,45.0
4,64.0,0.0,0.0,20.0,6.0,38.0,13.0,15.0,36.0,2.0,26.0,36.0,0.0,15.0,49.0
5,64.0,0.0,0.0,23.0,2.0,39.0,7.0,15.0,42.0,4.0,18.0,42.0,0.0,20.0,44.0
6,64.0,0.0,0.0,12.0,8.0,44.0,5.0,16.0,43.0,2.0,17.0,45.0,0.0,20.0,44.0
7,64.0,0.0,0.0,20.0,4.0,40.0,5.0,28.0,31.0,4.0,19.0,41.0,0.0,20.0,44.0
8,64.0,0.0,0.0,20.0,3.0,41.0,5.0,22.0,37.0,1.0,21.0,42.0,1.0,7.0,56.0
9,64.0,0.0,0.0,23.0,11.0,30.0,7.0,7.0,50.0,2.0,23.0,39.0,0.0,13.0,51.0
10,64.0,0.0,0.0,26.0,8.0,30.0,7.0,9.0,48.0,4.0,22.0,38.0,0.0,18.0,46.0
11,44.0,2.0,18.0,20.0,8.0,36.0,7.0,18.0,39.0,2.0,23.0,39.0,3.0,21.0,40.0
12,64.0,0.0,0.0,14.0,12.0,38.0,8.0,11.0,45.0,5.0,15.0,44.0,0.0,19.0,45.0
13,64.0,0.0,0.0,25.0,8.0,31.0,8.0,5.0,51.0,1.0,17.0,46.0,0.0,17.0,47.0
14,64.0,0.0,0.0,26.0,7.0,31.0,14.0,11.0,39.0,5.0,22.0,37.0,0.0,19.0,45.0
