,0
0,-0.001100003719329834
1,0.001600027084350586
2,0.001399993896484375
3,-0.0006999969482421875
4,0.003800034523010254
5,0.0018000006675720215
6,-0.003800034523010254
7,-0.0006999969482421875
8,-0.00019997358322143555
9,-0.002200007438659668
