,Before Pruning,After Pruning
0,0.7330999970436096,0.7371000051498413
1,0.7397000193595886,0.7394999861717224
2,0.7289999723434448,0.7304999828338623
3,0.7267000079154968,0.725600004196167
4,0.7347999811172485,0.7325999736785889
5,0.7268000245094299,0.7263000011444092
6,0.7455000281333923,0.7429999709129333
7,0.7250000238418579,0.7269999980926514
8,0.7330999970436096,0.732699990272522
9,0.7296000123023987,0.7339000105857849
