,1,1,1,8,8,8,32,32,32,256,256,256,1024,1024,1024
,Zero Nodes,Worse Nodes,Important Nodes,Zero Nodes,Worse Nodes,Important Nodes,Zero Nodes,Worse Nodes,Important Nodes,Zero Nodes,Worse Nodes,Important Nodes,Zero Nodes,Worse Nodes,Important Nodes
0,40.0,6.0,18.0,15.0,20.0,29.0,3.0,22.0,39.0,2.0,26.0,36.0,0.0,21.0,43.0
1,34.0,21.0,9.0,6.0,30.0,28.0,3.0,26.0,35.0,2.0,33.0,29.0,2.0,12.0,50.0
2,35.0,8.0,21.0,12.0,32.0,20.0,1.0,37.0,26.0,0.0,26.0,38.0,0.0,18.0,46.0
3,39.0,6.0,19.0,8.0,32.0,24.0,4.0,35.0,25.0,1.0,27.0,36.0,1.0,16.0,47.0
4,38.0,11.0,15.0,8.0,27.0,29.0,0.0,27.0,37.0,0.0,31.0,33.0,1.0,16.0,47.0
5,40.0,2.0,22.0,7.0,12.0,45.0,3.0,30.0,31.0,0.0,22.0,42.0,1.0,26.0,37.0
6,40.0,0.0,24.0,4.0,26.0,34.0,1.0,27.0,36.0,1.0,29.0,34.0,0.0,12.0,52.0
7,40.0,8.0,16.0,6.0,23.0,35.0,2.0,37.0,25.0,0.0,27.0,37.0,0.0,24.0,40.0
8,42.0,3.0,19.0,7.0,31.0,26.0,1.0,35.0,28.0,0.0,30.0,34.0,0.0,25.0,39.0
9,39.0,1.0,24.0,12.0,26.0,26.0,4.0,29.0,31.0,1.0,24.0,39.0,0.0,25.0,39.0
10,41.0,1.0,22.0,13.0,22.0,29.0,3.0,35.0,26.0,1.0,26.0,37.0,0.0,4.0,60.0
11,41.0,1.0,22.0,15.0,19.0,30.0,2.0,30.0,32.0,0.0,35.0,29.0,1.0,9.0,54.0
12,43.0,2.0,19.0,10.0,18.0,36.0,2.0,26.0,36.0,0.0,35.0,29.0,0.0,26.0,38.0
13,42.0,5.0,17.0,9.0,25.0,30.0,1.0,32.0,31.0,1.0,27.0,36.0,0.0,25.0,39.0
14,40.0,7.0,17.0,6.0,27.0,31.0,4.0,24.0,36.0,0.0,18.0,46.0,0.0,23.0,41.0
