,0
0,-0.00027945637702941895
1,-0.004053980112075806
2,0.0008733570575714111
3,0.00039839744567871094
4,-0.011369556188583374
5,-0.006613343954086304
6,0.0009719431400299072
7,-0.0009112060070037842
8,-0.0009642541408538818
9,-0.00010973215103149414
