,1,8,32,256,1024
0,0.2578480839729309,0.11573294550180435,0.09268831461668015,0.09965711832046509,0.14457011222839355
1,0.2202642560005188,0.08981931209564209,0.08987834304571152,0.09935835748910904,0.15301118791103363
2,0.19324250519275665,0.09943477064371109,0.08771934360265732,0.0971636027097702,0.1411457508802414
3,0.3224719166755676,0.09688396006822586,0.09613313525915146,0.09841663390398026,0.14411957561969757
4,0.2083016186952591,0.10750145465135574,0.09587535262107849,0.09195134043693542,0.14390331506729126
5,0.18271364271640778,0.11081212013959885,0.09941646456718445,0.0996912494301796,0.14290937781333923
6,0.21852463483810425,0.09793219715356827,0.10594256222248077,0.10205037146806717,0.13991452753543854
7,0.19863088428974152,0.10364536195993423,0.07207547873258591,0.09678851813077927,0.13965949416160583
8,0.22751951217651367,0.09497784823179245,0.09719541668891907,0.10422473400831223,0.1385330706834793
9,0.27188509702682495,0.10237956792116165,0.0884435772895813,0.09326425939798355,0.16025951504707336
10,0.2718427777290344,0.0935029685497284,0.09297267347574234,0.09616190940141678,0.14332902431488037
11,0.20011013746261597,0.09917338937520981,0.09653424471616745,0.08753098547458649,0.15807487070560455
12,0.2044842541217804,0.08857390284538269,0.0822794958949089,0.10455597192049026,0.13852174580097198
13,0.18027640879154205,0.09930777549743652,0.09150577336549759,0.09671173244714737,0.15682156383991241
14,0.2309836894273758,0.08736573159694672,0.08301419764757156,0.10805560648441315,0.14501430094242096
15,0.21389234066009521,0.09371431916952133,0.09005799144506454,0.09688758850097656,0.1419679820537567
16,0.21283651888370514,0.12605737149715424,0.09606902301311493,0.103754922747612,0.14217299222946167
17,0.21793703734874725,0.10145267844200134,0.0817449539899826,0.10691531747579575,0.1439737230539322
18,0.20614838600158691,0.08278237283229828,0.0841301754117012,0.09297548234462738,0.13923516869544983
19,0.21770595014095306,0.09160486608743668,0.10182952880859375,0.10731124132871628,0.14984288811683655
20,0.21601518988609314,0.11113554984331131,0.09339596331119537,0.09027188271284103,0.14077745378017426
21,0.20086152851581573,0.11311983317136765,0.11761128902435303,0.09974145144224167,0.13668639957904816
22,0.215591162443161,0.11344427615404129,0.09367486089468002,0.10216007381677628,0.14969640970230103
23,0.23820066452026367,0.09552120417356491,0.09517282992601395,0.1162128672003746,0.14623041450977325
24,0.2135138362646103,0.10488332808017731,0.10347547382116318,0.10347065329551697,0.14499801397323608
