,0,1,2,3,4,5,6,7,8,9
0,0.00612244897959191,-0.0008810572687224516,0.003875968992248069,0.0,0.0,0.0,0.0,0.005836575875486361,0.01642710472279263,0.0
1,0.0020408163265306367,0.0,0.006782945736434121,0.005940594059405946,-0.009164969450101812,-0.0022421524663677195,0.005219206680584509,-0.0019455252918287869,0.0,0.0009910802775023875
2,0.003061224489795955,0.0,0.0,0.000990099009900991,0.009164969450101812,-0.0011210762331839152,-0.005219206680584509,0.0,0.002053388090349051,0.003964321110009883
3,-0.0020408163265306367,0.004405286343612258,-0.0009689922480620172,0.002970297029702973,-0.009164969450101812,-0.007847533632286963,0.014613778705636737,0.0029182879377431803,0.01848049281314168,0.01684836471754214
4,0.004081632653061162,0.0,-0.003875968992248069,0.0,0.0010183299389001643,-0.0022421524663677195,-0.0031315240083507057,0.004863813229571967,-0.005133470225872738,0.009910802775024763
5,0.020408163265306145,0.002643171806167355,-0.0019379844961240345,0.003960396039603964,0.009164969450101923,0.004484304932735439,-0.002087682672233915,-0.0019455252918287869,-0.0010266940451745254,0.0
6,0.0020408163265306367,-0.0008810572687225626,0.011627906976744207,0.02079207920792081,-0.003054989816700604,0.0,0.0010438413361169019,0.009727626459144045,-0.0010266940451745254,0.001982160555004997
7,-0.003061224489795844,-0.002643171806167466,0.0019379844961240345,0.0,0.004073319755600879,0.011210762331838597,0.001043841336117013,-0.0038910505836575737,-0.004106776180698102,-0.00594648166501488
8,0.0,-0.0017621145374449032,-0.0029069767441860517,0.003960396039603964,0.004073319755600768,-0.010089686098654682,0.039665970772442605,0.0009727626459143934,0.01848049281314168,0.0009910802775024985
9,-0.0010204081632653184,-0.0008810572687224516,-0.0029069767441860517,0.005940594059405946,-0.005091649694501044,-0.006726457399103158,-0.0020876826722338038,0.004863813229572078,0.006160164271047153,0.0069375619425173785
