,0
0,-0.006481438875198364
1,-0.008936136960983276
2,-0.021349310874938965
3,-0.02636083960533142
4,-0.03368031978607178
5,-0.002276301383972168
6,-0.010552138090133667
7,-0.0024841129779815674
8,-0.011895895004272461
9,-0.008847624063491821
10,-0.027564972639083862
11,-0.01398441195487976
12,-0.0021956264972686768
13,-0.026216506958007812
14,-0.021511107683181763
15,-0.011460065841674805
16,-0.024873316287994385
17,-0.017929106950759888
18,-0.004530757665634155
19,-0.014605432748794556
