,Exhaustive,Greedy (-1e-2 cutoff),Greedy (-1e-3 cutoff)
0,0.0009000301361083984,0.0026000142097473145,0.0026000142097473145
1,0.013100028038024902,0.01230001449584961,0.012000024318695068
2,0.010800004005432129,0.006999969482421875,0.006999969482421875
3,0.0043999552726745605,0.002599954605102539,0.0037999749183654785
4,0.004800021648406982,0.0037000179290771484,0.005600035190582275
