,1,1,1,8,8,8,32,32,32,256,256,256,1024,1024,1024
,Zero Nodes,Worse Nodes,Important Nodes,Zero Nodes,Worse Nodes,Important Nodes,Zero Nodes,Worse Nodes,Important Nodes,Zero Nodes,Worse Nodes,Important Nodes,Zero Nodes,Worse Nodes,Important Nodes
0,10.0,30.0,88.0,2.0,20.0,106.0,2.0,17.0,109.0,0.0,7.0,121.0,2.0,3.0,123.0
1,11.0,30.0,87.0,8.0,32.0,88.0,1.0,27.0,100.0,1.0,6.0,121.0,5.0,2.0,121.0
2,8.0,34.0,86.0,1.0,28.0,99.0,2.0,21.0,105.0,0.0,14.0,114.0,2.0,7.0,119.0
3,8.0,42.0,78.0,1.0,24.0,103.0,2.0,25.0,101.0,4.0,10.0,114.0,1.0,0.0,127.0
4,9.0,34.0,85.0,3.0,27.0,98.0,7.0,30.0,91.0,1.0,6.0,121.0,1.0,0.0,127.0
5,15.0,25.0,88.0,6.0,28.0,94.0,2.0,29.0,97.0,1.0,13.0,114.0,6.0,0.0,122.0
6,7.0,33.0,88.0,7.0,29.0,92.0,0.0,24.0,104.0,1.0,15.0,112.0,5.0,5.0,118.0
7,16.0,22.0,90.0,2.0,28.0,98.0,2.0,27.0,99.0,2.0,3.0,123.0,3.0,3.0,122.0
8,5.0,27.0,96.0,2.0,22.0,104.0,1.0,31.0,96.0,3.0,19.0,106.0,5.0,5.0,118.0
9,9.0,32.0,87.0,5.0,20.0,103.0,2.0,30.0,96.0,4.0,11.0,113.0,3.0,3.0,122.0
10,15.0,27.0,86.0,7.0,21.0,100.0,2.0,25.0,101.0,1.0,29.0,98.0,6.0,4.0,118.0
11,12.0,35.0,81.0,2.0,21.0,105.0,5.0,23.0,100.0,1.0,11.0,116.0,5.0,4.0,119.0
12,12.0,29.0,87.0,7.0,26.0,95.0,2.0,22.0,104.0,0.0,4.0,124.0,1.0,3.0,124.0
13,11.0,31.0,86.0,4.0,29.0,95.0,1.0,25.0,102.0,0.0,23.0,105.0,3.0,0.0,125.0
14,8.0,30.0,90.0,4.0,36.0,88.0,2.0,34.0,92.0,6.0,11.0,111.0,1.0,2.0,125.0
15,12.0,25.0,91.0,5.0,21.0,102.0,0.0,18.0,110.0,1.0,9.0,118.0,1.0,1.0,126.0
16,8.0,28.0,92.0,6.0,29.0,93.0,2.0,24.0,102.0,2.0,12.0,114.0,4.0,1.0,123.0
17,15.0,25.0,88.0,5.0,19.0,104.0,3.0,30.0,95.0,0.0,12.0,116.0,3.0,5.0,120.0
18,8.0,27.0,93.0,2.0,25.0,101.0,1.0,26.0,101.0,1.0,11.0,116.0,2.0,8.0,118.0
19,3.0,32.0,93.0,7.0,34.0,87.0,1.0,23.0,104.0,4.0,17.0,107.0,2.0,14.0,112.0
20,9.0,22.0,97.0,3.0,33.0,92.0,1.0,22.0,105.0,4.0,28.0,96.0,6.0,9.0,113.0
21,11.0,31.0,86.0,4.0,29.0,95.0,2.0,32.0,94.0,5.0,18.0,105.0,5.0,3.0,120.0
22,10.0,28.0,90.0,3.0,23.0,102.0,2.0,38.0,88.0,1.0,26.0,101.0,2.0,4.0,122.0
23,14.0,33.0,81.0,0.0,23.0,105.0,2.0,26.0,100.0,1.0,10.0,117.0,2.0,12.0,114.0
24,8.0,27.0,93.0,3.0,34.0,91.0,2.0,22.0,104.0,0.0,15.0,113.0,3.0,1.0,124.0
