,0
0,0.40105072036385536
1,0.050882453098893166
2,0.08791713044047356
3,0.195083886384964
4,0.4021594561636448
5,0.6135605946183205
6,0.5411998480558395
7,0.6420323923230171
8,0.13565411046147346
9,1.3008328042924404
