,Exhaustive,Greedy (-1e-2 cutoff),Greedy (-1e-3 cutoff)
0,0.0056999921798706055,0.004999995231628418,0.004999995231628418
1,-0.000599980354309082,-0.0018999576568603516,-0.0018999576568603516
2,0.00830000638961792,0.00550001859664917,0.00550001859664917
3,-0.0040999650955200195,-0.0023999810218811035,-0.0023999810218811035
4,0.005899965763092041,0.00279998779296875,0.0037999749183654785
