,1,1,1,8,8,8,32,32,32,256,256,256,1024,1024,1024
,Zero Nodes,Worse Nodes,Important Nodes,Zero Nodes,Worse Nodes,Important Nodes,Zero Nodes,Worse Nodes,Important Nodes,Zero Nodes,Worse Nodes,Important Nodes,Zero Nodes,Worse Nodes,Important Nodes
0,0.0,0.004622176289558411,-0.38303889938886615,2.4177134037017822e-06,0.001156231088023032,-0.002770393926610229,0.0,0.0007517524063587189,-0.0027726631351681643,0.0,0.0011340316247057032,-0.0036773606397137782,-3.084540367126465e-06,0.0006768455108006796,-0.005030251972310178
1,0.0,0.0021454089217715793,-0.052111075167924584,3.0547380447387695e-07,0.0007144720466048629,-0.002383339617933546,9.94652509689331e-07,0.0017454775098042611,-0.004810758563409369,0.0,0.0011658918473028367,-0.004694762406870723,-5.960464477539063e-08,0.0008571811697699807,-0.004553912240162231
2,0.0,0.0037495894174949793,-0.11969075443451865,-1.2647360563278198e-06,0.001014303315330196,-0.003638384671046816,0.0,0.0012813547724171688,-0.004407433727208305,0.0,0.00037886894174984524,-0.0036647849830619074,-1.0654330253601074e-06,0.0009255707263946533,-0.004344987586654466
3,-2.1855036417643228e-07,0.005886407362090217,-0.9947758481970855,2.987682819366455e-06,0.0009262881897113941,-0.0029931973133768353,0.0,0.0007266625761985779,-0.0034463904405895034,0.0,0.0007660216093063354,-0.0035813655339035333,-9.834766387939453e-07,0.0002963155508041382,-0.0048858083847190155
4,0.0,0.0037301645064965272,-0.2604801811774572,2.4785598119099936e-06,0.001607699053628104,-0.0032857077330658117,2.178053061167399e-06,0.0008242734033485938,-0.0023527336306869984,0.0,0.0006945488708359855,-0.0035258181717084803,0.0,0.0011782169342041016,-0.004560982398057388
5,-2.82337791041324e-07,0.0014127306640148163,-0.03679274759265814,-1.2917444109916687e-06,0.0013436942264951509,-0.0027638588632856098,0.0,0.0015558948119481404,-0.0037734202303729212,2.3208558559417725e-06,0.001572985379468827,-0.0034328731752577284,0.0,0.00031135231256484985,-0.003693864590698673
6,-6.277114152908325e-07,0.004691935283072451,-0.21725887106015132,1.1160969734191895e-06,0.0008283601172508732,-0.002941404509803523,5.044043064117432e-06,0.0017458233051002026,-0.003541215391535508,0.0,0.0008151488644736153,-0.0038327206671237945,0.0,0.0005789796511332194,-0.004048447101569373
7,0.0,0.0017105262069141165,-0.18323159888386725,2.020597457885742e-06,0.0010725688189268112,-0.004053936800458929,-3.3564865589141846e-06,0.00033791206384959976,-0.002041979231567026,2.291053533554077e-06,0.0012474535033106804,-0.0036681488156318663,-5.081295967102051e-06,0.001041562855243683,-0.00470140767403138
8,0.0,0.003464803826518175,-0.030707709593315646,9.365379810333252e-07,0.0006124192605847898,-0.0030543629276125056,-1.2914339701334635e-07,0.0012987142911663762,-0.003013560358358889,0.0,0.0017816727714879172,-0.00418947622179985,2.1010637283325195e-06,0.0010247141122817992,-0.004469486596310033
9,2.7939677238464355e-07,0.004777140267517256,-1.057456060115135,-1.2069940567016602e-06,0.001224254568417867,-0.0031764399584220805,1.1200706164042156e-06,0.001070884001605651,-0.0031878321052907586,0.0,0.000550153163763193,-0.003058983960695434,-3.4123659133911133e-06,0.0009858320156733195,-0.004655357317200729
10,5.662441253662109e-07,0.006605409952097161,-0.05351279271500451,3.084540367126465e-07,0.0012833720538765192,-0.0028817480900785427,0.0,0.0008760541677474976,-0.0023838482797145844,0.0,0.001206808184322558,-0.003392721739930844,0.0,7.5511634349823e-05,-0.00394215989112854
11,0.0,0.0029348797944127297,-0.3223385366008562,2.442548672358195e-06,0.0006851837038993836,-0.0028126706013974455,6.16908073425293e-07,0.0005753852667347078,-0.003030561072670895,1.0579824447631836e-06,0.0005516013638539748,-0.003367531512464796,-1.564621925354004e-07,0.0011233148666528554,-0.00492039810767216
12,0.0,0.004590870166311459,-0.18855187448404603,-9.387731552124023e-07,0.0008090755035137308,-0.0022558345589586484,-1.7762184143066407e-06,0.0005830312552659408,-0.0023139429837465285,0.0,0.0012157162760987,-0.0045027924661940714,2.950429916381836e-06,0.0003502853214740753,-0.004013094379276526
13,-1.0822948656584088e-07,0.0027751728064484065,-0.025840057698014663,-2.7641654014587402e-06,0.0009378204743067423,-0.0032333111861249904,-1.8209218978881836e-06,0.0011422489252355364,-0.0025151233220922537,6.362795829772949e-06,0.0005977274850010872,-0.003046689789836146,8.791685104370117e-07,0.0016952380537986755,-0.005710904701397969
14,8.404254913330078e-07,0.0050592087912109665,-0.3362339767316977,0.0,0.0008609151840209961,-0.002150816492515035,-2.6926398277282713e-06,0.0012955732883945588,-0.0028783779429352803,-3.475695848464966e-06,0.0017013962452228253,-0.00433887131512165,-1.1349717775980632e-06,0.0006840161301872947,-0.0046535550474046585
15,-5.923211574554443e-07,0.0019154737930040101,-0.282386459906896,-4.5767852238246376e-08,0.0007080880218538745,-0.002234862226506938,3.1838814417521157e-06,0.001161795523431566,-0.0028315800242125987,4.030764102935791e-06,0.0014512056241864743,-0.0038776753596889164,-4.193612507411412e-07,0.0002021739880243937,-0.004566140851732028
