,1,1,1,8,8,8,32,32,32,256,256,256,1024,1024,1024
,Zero Nodes,Worse Nodes,Important Nodes,Zero Nodes,Worse Nodes,Important Nodes,Zero Nodes,Worse Nodes,Important Nodes,Zero Nodes,Worse Nodes,Important Nodes,Zero Nodes,Worse Nodes,Important Nodes
0,13.0,23.0,28.0,3.0,23.0,38.0,3.0,22.0,39.0,3.0,9.0,52.0,5.0,6.0,53.0
1,12.0,18.0,34.0,0.0,18.0,46.0,3.0,12.0,49.0,4.0,6.0,54.0,5.0,1.0,58.0
2,14.0,22.0,28.0,1.0,20.0,43.0,0.0,20.0,44.0,7.0,4.0,53.0,5.0,0.0,59.0
3,9.0,27.0,28.0,1.0,21.0,42.0,2.0,12.0,50.0,6.0,5.0,53.0,6.0,0.0,58.0
4,12.0,25.0,27.0,1.0,26.0,37.0,2.0,20.0,42.0,3.0,5.0,56.0,6.0,1.0,57.0
5,15.0,14.0,35.0,0.0,21.0,43.0,3.0,15.0,46.0,3.0,9.0,52.0,5.0,0.0,59.0
6,9.0,19.0,36.0,3.0,18.0,43.0,2.0,24.0,38.0,9.0,3.0,52.0,3.0,0.0,61.0
7,16.0,20.0,28.0,0.0,21.0,43.0,1.0,6.0,57.0,5.0,6.0,53.0,3.0,1.0,60.0
8,12.0,26.0,26.0,0.0,18.0,46.0,1.0,17.0,46.0,3.0,2.0,59.0,3.0,0.0,61.0
9,11.0,27.0,26.0,1.0,25.0,38.0,0.0,12.0,52.0,2.0,4.0,58.0,6.0,0.0,58.0
10,9.0,25.0,30.0,1.0,18.0,45.0,2.0,14.0,48.0,4.0,6.0,54.0,6.0,0.0,58.0
11,8.0,21.0,35.0,0.0,20.0,44.0,3.0,20.0,41.0,5.0,3.0,56.0,5.0,1.0,58.0
12,17.0,21.0,26.0,0.0,28.0,36.0,1.0,12.0,51.0,6.0,12.0,46.0,5.0,1.0,58.0
13,18.0,22.0,24.0,1.0,16.0,47.0,1.0,21.0,42.0,7.0,3.0,54.0,6.0,0.0,58.0
14,10.0,20.0,34.0,3.0,19.0,42.0,0.0,13.0,51.0,1.0,6.0,57.0,9.0,0.0,55.0
15,9.0,23.0,32.0,2.0,19.0,43.0,0.0,24.0,40.0,8.0,3.0,53.0,11.0,1.0,52.0
16,11.0,25.0,28.0,0.0,21.0,43.0,1.0,19.0,44.0,2.0,1.0,61.0,2.0,7.0,55.0
17,10.0,24.0,30.0,1.0,21.0,42.0,2.0,14.0,48.0,6.0,8.0,50.0,2.0,2.0,60.0
18,9.0,18.0,37.0,0.0,21.0,43.0,2.0,15.0,47.0,1.0,4.0,59.0,6.0,0.0,58.0
19,18.0,18.0,28.0,0.0,26.0,38.0,1.0,23.0,40.0,4.0,7.0,53.0,6.0,1.0,57.0
20,15.0,13.0,36.0,0.0,18.0,46.0,3.0,16.0,45.0,4.0,1.0,59.0,7.0,0.0,57.0
21,7.0,28.0,29.0,1.0,28.0,35.0,0.0,31.0,33.0,1.0,13.0,50.0,5.0,0.0,59.0
22,7.0,26.0,31.0,3.0,23.0,38.0,1.0,16.0,47.0,3.0,8.0,53.0,1.0,1.0,62.0
23,10.0,24.0,30.0,2.0,19.0,43.0,0.0,16.0,48.0,8.0,8.0,48.0,3.0,2.0,59.0
24,14.0,19.0,31.0,1.0,23.0,40.0,2.0,16.0,46.0,7.0,7.0,50.0,5.0,1.0,58.0
