,1,8,32,256,1024
0,2.303053855895996,0.9170138835906982,0.8196151256561279,1.3077973127365112,1.1520097255706787
1,1.2894573211669922,0.9114819169044495,0.804684579372406,0.9983838796615601,1.1789767742156982
2,2.30334734916687,0.8937591910362244,0.8391305804252625,1.1610853672027588,1.1635522842407227
3,2.302926540374756,0.9266117215156555,0.785639226436615,1.143680214881897,1.2100247144699097
4,2.3031206130981445,0.9232755899429321,0.8350003957748413,4.043874740600586,1.1729518175125122
5,2.30324125289917,0.8771563768386841,0.8764995336532593,1.0566283464431763,1.1835360527038574
6,2.3035099506378174,0.9253973364830017,0.8786755800247192,1.330600619316101,1.2026439905166626
7,2.3030929565429688,0.8757584095001221,0.8508238196372986,0.9674587845802307,1.2124154567718506
8,2.303788185119629,0.870938777923584,0.8397049903869629,1.2815406322479248,1.1911687850952148
9,2.303306818008423,0.928783118724823,0.8274932503700256,1.094504714012146,1.146906852722168
10,2.3029956817626953,0.8818215727806091,0.7902387976646423,1.0759212970733643,1.2025822401046753
11,1.3135017156600952,0.9387313723564148,0.8558569550514221,1.09221613407135,1.2537122964859009
12,2.3033447265625,0.9822822213172913,0.814090371131897,0.9743915796279907,1.199313759803772
13,2.303490400314331,1.0834680795669556,0.775215744972229,0.9864500164985657,1.2146776914596558
14,2.303056478500366,0.9909253120422363,0.841234564781189,3.1479532718658447,1.274843692779541
