,Unoptimized Weights,Optimized Weights
0,0.029207564890384674,0.03696702793240547
1,0.03271820768713951,0.037839677184820175
2,0.028380755335092545,0.0435606949031353
3,0.03154077008366585,0.04229159653186798
4,0.033929888159036636,0.03282645717263222
5,0.026262033730745316,0.027867954224348068
6,0.03267471492290497,0.0346732959151268
7,0.03390952944755554,0.04592209309339523
8,0.0371263362467289,0.037358690053224564
9,0.031364500522613525,0.03285859525203705
