,Before Pruning,After Pruning
0,0.7969101667404175,0.7601595520973206
1,0.7598244547843933,0.7477539777755737
2,0.8160510063171387,0.7833554744720459
3,0.813840389251709,0.7856809496879578
4,0.8014301061630249,0.7848948836326599
5,0.8210273385047913,0.7946451902389526
6,0.7623505592346191,0.7379173040390015
7,0.8300105333328247,0.7902300357818604
8,0.8152731657028198,0.7836241722106934
9,0.7947121858596802,0.7774430513381958
