,0,1,2,3,4,5,6,7,8,9
0,0.9938775510204082,0.9947136563876652,0.9922480620155039,0.996039603960396,0.9887983706720977,0.9955156950672646,0.9916492693110647,0.995136186770428,0.9866529774127311,0.9900891972249752
1,0.9979591836734694,0.9973568281938326,0.9912790697674418,0.997029702970297,0.9877800407331976,0.9910313901345291,0.9916492693110647,0.9892996108949417,0.9938398357289527,0.9821605550049554
2,0.9948979591836735,0.9964757709251101,0.9951550387596899,0.995049504950495,0.9908350305498982,0.9932735426008968,0.9874739039665971,0.9892996108949417,0.9917864476386037,0.9890981169474727
3,0.996938775510204,0.9964757709251101,0.9903100775193798,0.997029702970297,0.9887983706720977,0.9876681614349776,0.9822546972860126,0.9922178988326849,0.9887063655030801,0.9900891972249752
4,0.9979591836734694,0.9982378854625551,0.9903100775193798,0.995049504950495,0.9969450101832994,0.9910313901345291,0.9895615866388309,0.9931906614785992,0.9907597535934292,0.9821605550049554
5,0.9938775510204082,0.9964757709251101,0.9941860465116279,0.998019801980198,0.9816700610997964,0.9831838565022422,0.9916492693110647,0.9902723735408561,0.9928131416837782,0.9871159563924677
6,0.9938775510204082,0.9964757709251101,0.9874031007751938,0.997029702970297,0.9877800407331976,0.9943946188340808,0.9926931106471816,0.9912451361867705,0.9989733059548255,0.9851337958374629
7,0.9938775510204082,0.9947136563876652,0.9903100775193798,0.994059405940594,0.9908350305498982,0.9899103139013453,0.9937369519832986,0.9883268482490273,0.9907597535934292,0.9851337958374629
8,0.9918367346938776,0.9973568281938326,0.9922480620155039,0.997029702970297,0.9918533604887984,0.9876681614349776,0.9895615866388309,0.9883268482490273,0.9958932238193019,0.9881070366699702
9,0.996938775510204,0.9947136563876652,0.9951550387596899,0.997029702970297,0.9918533604887984,0.9899103139013453,0.9874739039665971,0.9883268482490273,0.9948665297741273,0.9861248761149654
