,Unoptimized Weights,Optimized Weights
0,0.24379180371761322,0.2520613670349121
1,0.25414586067199707,0.24995878338813782
2,0.26488253474235535,0.2587726414203644
3,0.24937935173511505,0.2480911910533905
4,0.2483261525630951,0.26178520917892456
5,0.25918957591056824,0.246551051735878
6,0.25111135840415955,0.2566622197628021
7,0.25629743933677673,0.258185476064682
8,0.26526010036468506,0.256701797246933
9,0.26626351475715637,0.26719024777412415
