,1,8,32,256,1024
0,0.5118743777275085,0.38959452509880066,0.38679060339927673,0.39612504839897156,0.41251567006111145
1,0.5608057379722595,0.3485569953918457,0.3700769543647766,0.36896270513534546,0.4097433090209961
2,0.503495454788208,0.3748025596141815,0.3651110529899597,0.3867259621620178,0.4263305068016052
3,0.5280717015266418,0.3986121416091919,0.384861022233963,0.37138262391090393,0.4274038076400757
4,0.485276997089386,0.38089361786842346,0.3739650845527649,0.3665724992752075,0.42109161615371704
5,0.50679612159729,0.3831034302711487,0.3562772274017334,0.3721822202205658,0.4329265058040619
6,0.4366549253463745,0.3784603178501129,0.39451491832733154,0.38950005173683167,0.4391431510448456
7,0.5095099806785583,0.35656800866127014,0.3446527123451233,0.3960721790790558,0.4084226191043854
8,0.47233760356903076,0.36018162965774536,0.3697521984577179,0.37703099846839905,0.4200971722602844
9,0.5000832676887512,0.4174168109893799,0.38051074743270874,0.40426453948020935,0.45410555601119995
10,0.4839570224285126,0.36611565947532654,0.3543935716152191,0.3911082148551941,0.43949273228645325
11,0.4368537664413452,0.40988609194755554,0.35077643394470215,0.3735159635543823,0.43731197714805603
12,0.6006878018379211,0.37229612469673157,0.35943883657455444,0.36504799127578735,0.4189651310443878
13,0.6303616762161255,0.3708026111125946,0.34566059708595276,0.39194560050964355,0.4254148304462433
14,0.4480649530887604,0.36974036693573,0.3624524474143982,0.38528376817703247,0.4184638261795044
15,0.5288885831832886,0.35460731387138367,0.3566148579120636,0.40737083554267883,0.42558592557907104
16,0.4591142237186432,0.37886443734169006,0.3618779182434082,0.38446861505508423,0.41670703887939453
17,0.581393301486969,0.3579161763191223,0.3529793322086334,0.37609806656837463,0.4224589765071869
18,0.512843132019043,0.35436099767684937,0.36401230096817017,0.39203086495399475,0.4312595725059509
19,0.4789332151412964,0.3998808264732361,0.39816492795944214,0.36818942427635193,0.4376453161239624
20,0.541266143321991,0.37959298491477966,0.3562200963497162,0.3681536912918091,0.41568419337272644
21,0.47025981545448303,0.3526884615421295,0.38205987215042114,0.38176846504211426,0.4403116703033447
22,0.5542508959770203,0.3673267364501953,0.35457855463027954,0.3739445209503174,0.43865692615509033
23,0.4752982556819916,0.34826943278312683,0.35934075713157654,0.3849751651287079,0.42482104897499084
24,0.4842044413089752,0.3690840005874634,0.370626837015152,0.37920793890953064,0.419346421957016
