,Before Pruning,After Pruning
0,0.25136250257492065,0.23392672836780548
1,0.2622271776199341,0.23911815881729126
2,0.24968591332435608,0.2386053502559662
3,0.280850887298584,0.2455877959728241
4,0.2531622052192688,0.24006640911102295
5,0.23398634791374207,0.22934357821941376
6,0.2521269619464874,0.24508070945739746
7,0.23590394854545593,0.23342634737491608
8,0.2473858892917633,0.23526321351528168
9,0.24196547269821167,0.23710134625434875
