,0.1,0.3,0.5,0.7,0.9
0,0.08127983659505844,0.108108751475811,0.18806269764900208,0.6876853704452515,2.3012332916259766
1,0.08629569411277771,0.1053294762969017,0.16947761178016663,0.6306469440460205,2.0328786373138428
2,0.09249240905046463,0.1105709820985794,0.17471085488796234,0.7516010403633118,2.2869038581848145
3,0.08587925136089325,0.106858029961586,0.18016135692596436,0.8173416256904602,2.3011255264282227
4,0.09371372312307358,0.1045096218585968,0.16929596662521362,0.9154135584831238,2.3011116981506348
5,0.07807724922895432,0.11076284199953079,0.16310983896255493,0.8351417779922485,2.3010668754577637
6,0.07853567600250244,0.09960722923278809,0.1671564280986786,0.8967759013175964,2.3009965419769287
7,0.08480389416217804,0.10145744681358337,0.1960068643093109,0.8845785856246948,2.300992727279663
8,0.08635029196739197,0.11033032089471817,0.1753351390361786,0.9002676606178284,2.0201265811920166
9,0.08048012107610703,0.10752971470355988,0.18852920830249786,0.7620084881782532,2.3011093139648438
10,0.09330830723047256,0.11005599051713943,0.17375072836875916,0.7964506149291992,2.3010413646698
11,0.09820066392421722,0.10351413488388062,0.16814155876636505,0.7489054203033447,2.050733804702759
12,0.08942808955907822,0.11264034360647202,0.15985244512557983,0.8079677224159241,2.3010332584381104
13,0.08865350484848022,0.10358279943466187,0.1755010187625885,0.7384108901023865,2.3012681007385254
14,0.094200000166893,0.10646218061447144,0.17132368683815002,0.8085445165634155,2.1223719120025635
15,0.08682697266340256,0.10485291481018066,0.17143164575099945,0.7233880162239075,2.3011064529418945
16,0.10673775523900986,0.11264877766370773,0.17026716470718384,0.700568675994873,2.026293992996216
17,0.08772832155227661,0.11179491132497787,0.16435231268405914,0.7308315634727478,2.3011176586151123
18,0.08926933258771896,0.10583440959453583,0.17091992497444153,0.5891525149345398,2.301112651824951
19,0.09279929846525192,0.11589683592319489,0.17303566634655,0.5967260003089905,2.3011155128479004
20,0.10181295871734619,0.12375281751155853,0.18455860018730164,0.6001659631729126,2.3011629581451416
21,0.09213214367628098,0.1130390390753746,0.17846713960170746,0.7071556448936462,2.301138162612915
22,0.10546427965164185,0.10835057497024536,0.16638150811195374,0.8987555503845215,2.301114559173584
23,0.09730079025030136,0.11909288167953491,0.16909272968769073,0.6218695044517517,2.3010802268981934
24,0.07679484784603119,0.11425890028476715,0.16582243144512177,0.8623694181442261,2.3012518882751465
