,1,8,32,256,1024
0,0.9678999781608582,0.9760000109672546,0.9749000072479248,0.9668999910354614,0.9469000101089478
1,0.9735999703407288,0.9736999869346619,0.9764999747276306,0.9660000205039978,0.9419999718666077
2,0.9731000065803528,0.9753999710083008,0.9761000275611877,0.9661999940872192,0.946399986743927
3,0.974399983882904,0.9739999771118164,0.9751999974250793,0.9672999978065491,0.9445000290870667
4,0.96670001745224,0.9714999794960022,0.9729999899864197,0.9661999940872192,0.9444000124931335
5,0.9735000133514404,0.9761999845504761,0.9761999845504761,0.9649999737739563,0.9469000101089478
6,0.9710000157356262,0.9747999906539917,0.9735000133514404,0.9674000144004822,0.9480999708175659
7,0.9714999794960022,0.9793999791145325,0.9761000275611877,0.9653000235557556,0.9441999793052673
8,0.9713000059127808,0.9731000065803528,0.9746999740600586,0.9652000069618225,0.9453999996185303
9,0.9697999954223633,0.975600004196167,0.9753999710083008,0.9646999835968018,0.9470000267028809
10,0.9697999954223633,0.9782999753952026,0.9763000011444092,0.9656000137329102,0.9452000260353088
11,0.9750999808311462,0.9775999784469604,0.9751999974250793,0.9661999940872192,0.9408000111579895
12,0.9664999842643738,0.9765999913215637,0.9758999943733215,0.9660999774932861,0.9456999897956848
13,0.9627000093460083,0.9763000011444092,0.9746999740600586,0.9631999731063843,0.9462000131607056
14,0.9700000286102295,0.9753000140190125,0.9714000225067139,0.9668999910354614,0.9455000162124634
15,0.9702000021934509,0.9782999753952026,0.9754999876022339,0.9639000296592712,0.9473000168800354
16,0.9695000052452087,0.9764000177383423,0.9767000079154968,0.9666000008583069,0.9466000199317932
17,0.9703999757766724,0.9753999710083008,0.9745000004768372,0.9656999707221985,0.9440000057220459
18,0.9677000045776367,0.9735000133514404,0.9750999808311462,0.967199981212616,0.9458000063896179
19,0.9681000113487244,0.9760000109672546,0.9732999801635742,0.965399980545044,0.9429000020027161
20,0.9693999886512756,0.9778000116348267,0.9750000238418579,0.963100016117096,0.9455000162124634
21,0.973800003528595,0.9776999950408936,0.9763000011444092,0.9646999835968018,0.9465000033378601
22,0.972599983215332,0.9760000109672546,0.9732000231742859,0.9657999873161316,0.9458000063896179
23,0.9711999893188477,0.9779999852180481,0.9761000275611877,0.967199981212616,0.9448999762535095
24,0.9729999899864197,0.9733999967575073,0.9745000004768372,0.965499997138977,0.9430000185966492
