,0.1,0.3,0.5,0.7,0.9
0,0.39017951488494873,0.37674200534820557,0.3973113000392914,0.42819344997406006,0.6004922389984131
1,0.35962581634521484,0.3862169086933136,0.38378846645355225,0.4193863868713379,0.6259591579437256
2,0.36117497086524963,0.36731767654418945,0.40077054500579834,0.4112713038921356,0.6202617883682251
3,0.37150952219963074,0.36818164587020874,0.38554009795188904,0.42415839433670044,0.5894286036491394
4,0.36164921522140503,0.36412036418914795,0.37777891755104065,0.4145181179046631,0.6046626567840576
5,0.3693561255931854,0.36390167474746704,0.38445883989334106,0.4266425669193268,0.6090102195739746
6,0.35434141755104065,0.3789471685886383,0.38198122382164,0.4135509729385376,0.6052888631820679
7,0.3519027829170227,0.363751620054245,0.3867100477218628,0.42802923917770386,0.6073480248451233
8,0.3493090569972992,0.3641436994075775,0.3826446533203125,0.4225700795650482,0.613328218460083
9,0.35995718836784363,0.36991050839424133,0.39663878083229065,0.4170278310775757,0.6200146675109863
10,0.3582508862018585,0.3563515245914459,0.38609981536865234,0.412658154964447,0.6033391952514648
11,0.3499123454093933,0.38848668336868286,0.38554173707962036,0.42853060364723206,0.6439803838729858
12,0.3606117069721222,0.3759913146495819,0.3977987468242645,0.42069053649902344,0.6219003200531006
13,0.3563400208950043,0.37063074111938477,0.3803042471408844,0.419328510761261,0.6098493933677673
14,0.3581879734992981,0.37753310799598694,0.3852105438709259,0.4178621172904968,0.5911215543746948
15,0.37659817934036255,0.3777158558368683,0.3931657671928406,0.42422544956207275,0.6273226737976074
16,0.3597363829612732,0.3713216781616211,0.38872265815734863,0.4205416440963745,0.6357694268226624
17,0.3591271638870239,0.36431512236595154,0.3892451524734497,0.4201584458351135,0.594809889793396
18,0.374947726726532,0.3619614839553833,0.3967985212802887,0.41333237290382385,0.6373592019081116
19,0.3441871106624603,0.3623952269554138,0.38714104890823364,0.41866621375083923,0.6025383472442627
20,0.34567347168922424,0.3678901493549347,0.3916933834552765,0.4154855012893677,0.6031482219696045
21,0.35557788610458374,0.3617224395275116,0.3828972280025482,0.41886982321739197,0.6220430731773376
22,0.362808495759964,0.3736375570297241,0.39352303743362427,0.4360916018486023,0.6154738664627075
23,0.35634568333625793,0.36651915311813354,0.3783038258552551,0.4236351549625397,0.6328235268592834
24,0.3486326336860657,0.3605397343635559,0.3875153958797455,0.43763214349746704,0.5945842266082764
