,0.1,0.3,0.5,0.7,0.9
0,0.07889467477798462,0.08098036050796509,0.10293271392583847,0.1324826031923294,0.26680001616477966
1,0.07418856769800186,0.07797526568174362,0.09365099668502808,0.13585592806339264,0.2841276526451111
2,0.07344479858875275,0.07928557693958282,0.09808119386434555,0.1357751041650772,0.26272332668304443
3,0.08150237798690796,0.08184566348791122,0.09808649867773056,0.1310654729604721,0.2647293508052826
4,0.07624808698892593,0.07961006462574005,0.09710328280925751,0.13489557802677155,0.27323564887046814
5,0.08152636885643005,0.07930923998355865,0.1076415553689003,0.13386546075344086,0.25462451577186584
6,0.08174700289964676,0.08803068846464157,0.09845302999019623,0.14133574068546295,0.26973509788513184
7,0.08060546964406967,0.08071751147508621,0.09556017071008682,0.13397033512592316,0.28019851446151733
8,0.07453072816133499,0.08677207678556442,0.09597703814506531,0.13830988109111786,0.2674572467803955
9,0.0775984674692154,0.08451487123966217,0.09477368742227554,0.12268277257680893,0.26665806770324707
10,0.08532267063856125,0.08285493403673172,0.0940631702542305,0.12686772644519806,0.2734886109828949
11,0.07668410241603851,0.08669667690992355,0.10290540754795074,0.1343851387500763,0.28363874554634094
12,0.07812000811100006,0.08704956620931625,0.09372997283935547,0.12702533602714539,0.26838016510009766
13,0.08181043714284897,0.08393461257219315,0.09843750298023224,0.1322968304157257,0.2792596220970154
14,0.07804130017757416,0.08182289451360703,0.09305543452501297,0.13487544655799866,0.27144527435302734
15,0.0750378668308258,0.08111849427223206,0.09853580594062805,0.1308901309967041,0.2697737514972687
16,0.0713280737400055,0.08644188940525055,0.09907695651054382,0.126224547624588,0.27750855684280396
17,0.08085935562849045,0.08009310066699982,0.09685878455638885,0.13412654399871826,0.2717314064502716
18,0.07848051935434341,0.08292696624994278,0.09438055753707886,0.1369076520204544,0.28164443373680115
19,0.07963057607412338,0.07587515562772751,0.09571412950754166,0.13271266222000122,0.2629823684692383
20,0.07306593656539917,0.08548545092344284,0.09762632101774216,0.13435038924217224,0.26581519842147827
21,0.0813445895910263,0.08559340983629227,0.10285592079162598,0.1297881156206131,0.26001429557800293
22,0.08303794264793396,0.08298977464437485,0.09950534999370575,0.1368163675069809,0.26913440227508545
23,0.08155043423175812,0.07888971269130707,0.09738662838935852,0.13111138343811035,0.26074859499931335
24,0.08690673857927322,0.08012201637029648,0.09621712565422058,0.1315099000930786,0.2811254560947418
