,0
0,0.001399993896484375
1,0.0029000043869018555
2,0.0
3,0.000899970531463623
4,0.0012999773025512695
5,0.0
6,0.001900017261505127
7,-0.0012000203132629395
8,0.0006999969482421875
9,0.000899970531463623
