,1,1,1,8,8,8,32,32,32,256,256,256,1024,1024,1024
,Zero Nodes,Worse Nodes,Important Nodes,Zero Nodes,Worse Nodes,Important Nodes,Zero Nodes,Worse Nodes,Important Nodes,Zero Nodes,Worse Nodes,Important Nodes,Zero Nodes,Worse Nodes,Important Nodes
0,57.0,32.0,39.0,35.0,22.0,71.0,26.0,38.0,64.0,13.0,29.0,86.0,9.0,14.0,105.0
1,64.0,37.0,27.0,37.0,11.0,80.0,22.0,34.0,72.0,9.0,19.0,100.0,12.0,3.0,113.0
2,55.0,34.0,39.0,28.0,32.0,68.0,19.0,35.0,74.0,12.0,31.0,85.0,9.0,17.0,102.0
3,61.0,33.0,34.0,40.0,34.0,54.0,19.0,31.0,78.0,8.0,28.0,92.0,6.0,26.0,96.0
4,57.0,25.0,46.0,33.0,27.0,68.0,19.0,35.0,74.0,6.0,24.0,98.0,12.0,21.0,95.0
5,61.0,27.0,40.0,31.0,18.0,79.0,18.0,31.0,79.0,7.0,29.0,92.0,8.0,13.0,107.0
6,63.0,26.0,39.0,31.0,24.0,73.0,12.0,37.0,79.0,16.0,30.0,82.0,11.0,23.0,94.0
7,54.0,41.0,33.0,33.0,32.0,63.0,18.0,18.0,92.0,16.0,22.0,90.0,7.0,5.0,116.0
8,57.0,27.0,44.0,22.0,29.0,77.0,21.0,26.0,81.0,14.0,25.0,89.0,17.0,18.0,93.0
9,47.0,41.0,40.0,33.0,24.0,71.0,18.0,30.0,80.0,12.0,30.0,86.0,19.0,36.0,73.0
10,64.0,23.0,41.0,33.0,25.0,70.0,19.0,27.0,82.0,11.0,38.0,79.0,13.0,27.0,88.0
11,53.0,27.0,48.0,40.0,21.0,67.0,16.0,21.0,91.0,6.0,25.0,97.0,12.0,20.0,96.0
12,61.0,29.0,38.0,33.0,31.0,64.0,16.0,21.0,91.0,13.0,18.0,97.0,13.0,14.0,101.0
13,62.0,28.0,38.0,32.0,26.0,70.0,12.0,32.0,84.0,9.0,33.0,86.0,10.0,5.0,113.0
14,54.0,20.0,54.0,35.0,25.0,68.0,19.0,18.0,91.0,12.0,31.0,85.0,9.0,7.0,112.0
15,61.0,24.0,43.0,32.0,19.0,77.0,12.0,36.0,80.0,4.0,44.0,80.0,13.0,28.0,87.0
16,62.0,25.0,41.0,34.0,20.0,74.0,21.0,26.0,81.0,14.0,24.0,90.0,11.0,16.0,101.0
17,54.0,37.0,37.0,34.0,24.0,70.0,22.0,29.0,77.0,10.0,29.0,89.0,6.0,17.0,105.0
18,56.0,20.0,52.0,28.0,20.0,80.0,13.0,33.0,82.0,12.0,36.0,80.0,8.0,24.0,96.0
19,58.0,24.0,46.0,32.0,37.0,59.0,18.0,31.0,79.0,9.0,17.0,102.0,9.0,20.0,99.0
20,56.0,37.0,35.0,25.0,31.0,72.0,13.0,15.0,100.0,9.0,23.0,96.0,12.0,10.0,106.0
21,58.0,24.0,46.0,37.0,15.0,76.0,16.0,35.0,77.0,8.0,31.0,89.0,7.0,15.0,106.0
22,55.0,43.0,30.0,38.0,16.0,74.0,18.0,21.0,89.0,13.0,22.0,93.0,11.0,32.0,85.0
23,54.0,20.0,54.0,33.0,14.0,81.0,23.0,24.0,81.0,9.0,33.0,86.0,8.0,30.0,90.0
24,53.0,38.0,37.0,40.0,23.0,65.0,16.0,32.0,80.0,13.0,19.0,96.0,15.0,13.0,100.0
